DDT Code,DDT Name,IW Code,LOC Code,IW Code printed on Ticket,Coolant,,Oil Filter,,Air Filter,,Brake Fluid,,Spark Plug,,CLUTCH - BEARING,,CLUTCH - COVER ASSY,,CLUTCH - CYLINDER ASSY,,CLUTCH - DISC,,CLUTCH - SET,,Clutch Kit,,Brake Pad,,Brake Shoe,,BEARING -Wheel,,HEADLAMP,,TAIL LIGHT,, AIR DRYING SEALER,,MASKING TAPE,,SEALENT,,RUST SMASH,,Total Tickets
KA04,Shakti Auto Mart,WKA0429393,BLR,BLR-WKA0429393,1,0429393CO-11181530-1,1,0429393OF-11181521-1,1,0429393AF-11181636-1,1,0429393BF-11181701-1,0,-,0,-,1,0429393COA-11181300-1,1,0429393CYA-11181683-1,1,0429393CD-11181258-1,0,-,1,0429393CK-11181960-1,1,0429393BP-11181250-1,1,0429393BS-11181522-1,0,-,1,0429393HL-11181328-1,1,0429393TL-11181082-1,1,0429393ADS-11182273-1,1,0429393MT-11182354-1,1,0429393SEA-11182109-1,1,0429393RS-11182155-1,16
KA04,Shakti Auto Mart,WKA0432206,BLG,BLG-WKA0432206,1,0432206CO-11181531-1,0,-,0,-,1,0432206BF-11181702-1,1,0432206SP-11181768-1,1,0432206CB-11181306-1,1,0432206COA-11181301-1,1,0432206CYA-11181684-1,1,0432206CD-11181259-1,1,0432206CS-11181549-1,1,0432206CK-11181961-1,1,0432206BP-11181251-1,1,0432206BS-11181523-1,1,0432206WB-11181815-1,1,0432206HL-11181329-1,1,0432206TL-11181083-1,1,0432206ADS-11182274-1,1,0432206MT-11182355-1,1,0432206SEA-11182110-1,1,0432206RS-11182156-1,18
KA04,Shakti Auto Mart,WKA040162384,CHB,CHB-WKA040162384,1,0401623CO-11181532-1,1,0401623OF-11181522-1,1,0401623AF-11181637-1,1,0401623BF-11181703-1,1,0401623SP-11181769-1,1,0401623CB-11181307-1,1,0401623COA-11181302-1,1,0401623CYA-11181685-1,1,0401623CD-11181260-1,1,0401623CS-11181550-1,1,0401623CK-11181962-1,1,0401623BP-11181252-1,1,0401623BS-11181524-1,1,0401623WB-11181816-1,1,0401623HL-11181330-1,1,0401623TL-11181084-1,1,0401623ADS-11182275-1,1,0401623MT-11182356-1,1,0401623SEA-11182111-1,1,0401623RS-11182157-1,20
KA04,Shakti Auto Mart,WKA0430280,BLR,BLR-WKA0430280,1,0430280CO-11181533-1,0,-,1,0430280AF-11181638-1,1,0430280BF-11181704-1,1,0430280SP-11181770-1,1,0430280CB-11181308-1,1,0430280COA-11181303-1,1,0430280CYA-11181686-1,1,0430280CD-11181261-1,1,0430280CS-11181551-1,1,0430280CK-11181963-1,1,0430280BP-11181253-1,1,0430280BS-11181525-1,1,0430280WB-11181817-1,1,0430280HL-11181331-1,1,0430280TL-11181085-1,1,0430280ADS-11182276-1,1,0430280MT-11182357-1,1,0430280SEA-11182112-1,1,0430280RS-11182158-1,19
KA04,Shakti Auto Mart,WKA0424472,0,0-WKA0424472,1,0424472CO-11181534-1,0,-,0,-,1,0424472BF-11181705-1,1,0424472SP-11181771-1,0,-,1,0424472COA-11181304-1,1,0424472CYA-11181687-1,1,0424472CD-11181262-1,0,-,1,0424472CK-11181964-1,1,0424472BP-11181254-1,1,0424472BS-11181526-1,1,0424472WB-11181818-1,1,0424472HL-11181332-1,1,0424472TL-11181086-1,1,0424472ADS-11182277-1,1,0424472MT-11182358-1,1,0424472SEA-11182113-1,1,0424472RS-11182159-1,16
KA04,Shakti Auto Mart,WKA040124811,BLG,BLG-WKA040124811,1,0401248CO-11181535-1,1,0401248OF-11181523-1,1,0401248AF-11181639-1,1,0401248BF-11181706-1,1,0401248SP-11181772-1,1,0401248CB-11181309-1,1,0401248COA-11181305-1,1,0401248CYA-11181688-1,1,0401248CD-11181263-1,1,0401248CS-11181552-1,1,0401248CK-11181965-1,1,0401248BP-11181255-1,1,0401248BS-11181527-1,1,0401248WB-11181819-1,1,0401248HL-11181333-1,1,0401248TL-11181087-1,1,0401248ADS-11182278-1,1,0401248MT-11182359-1,1,0401248SEA-11182114-1,1,0401248RS-11182160-1,20
KA04,Shakti Auto Mart,WKA0459052,JCN,JCN-WKA0459052,1,0459052CO-11181536-1,1,0459052OF-11181524-1,1,0459052AF-11181640-1,1,0459052BF-11181707-1,1,0459052SP-11181773-1,1,0459052CB-11181310-1,1,0459052COA-11181306-1,1,0459052CYA-11181689-1,1,0459052CD-11181264-1,1,0459052CS-11181553-1,1,0459052CK-11181966-1,1,0459052BP-11181256-1,1,0459052BS-11181528-1,1,0459052WB-11181820-1,1,0459052HL-11181334-1,1,0459052TL-11181088-1,1,0459052ADS-11182279-1,1,0459052MT-11182360-1,1,0459052SEA-11182115-1,1,0459052RS-11182161-1,20
KA04,Shakti Auto Mart,WKA040118290,CHB,CHB-WKA040118290,1,0401182CO-11181537-1,1,0401182OF-11181525-1,0,-,1,0401182BF-11181708-1,1,0401182SP-11181774-1,1,0401182CB-11181311-1,1,0401182COA-11181307-1,1,0401182CYA-11181690-1,1,0401182CD-11181265-1,0,-,1,0401182CK-11181967-1,1,0401182BP-11181257-1,1,0401182BS-11181529-1,1,0401182WB-11181821-1,1,0401182HL-11181335-1,1,0401182TL-11181089-1,1,0401182ADS-11182280-1,1,0401182MT-11182361-1,1,0401182SEA-11182116-1,1,0401182RS-11182162-1,18
KA04,Shakti Auto Mart,WKA0411317,JCN,JCN-WKA0411317,1,0411317CO-11181538-1,1,0411317OF-11181526-1,1,0411317AF-11181641-1,1,0411317BF-11181709-1,1,0411317SP-11181775-1,1,0411317CB-11181312-1,0,-,1,0411317CYA-11181691-1,0,-,1,0411317CS-11181554-1,1,0411317CK-11181968-1,1,0411317BP-11181258-1,1,0411317BS-11181530-1,1,0411317WB-11181822-1,1,0411317HL-11181336-1,1,0411317TL-11181090-1,1,0411317ADS-11182281-1,1,0411317MT-11182362-1,1,0411317SEA-11182117-1,1,0411317RS-11182163-1,18
KA04,Shakti Auto Mart,WKA0402401,BLR,BLR-WKA0402401,1,0402401CO-11181539-1,0,-,1,0402401AF-11181642-1,1,0402401BF-11181710-1,1,0402401SP-11181776-1,0,-,1,0402401COA-11181308-1,1,0402401CYA-11181692-1,1,0402401CD-11181266-1,0,-,1,0402401CK-11181969-1,1,0402401BP-11181259-1,1,0402401BS-11181531-1,1,0402401WB-11181823-1,1,0402401HL-11181337-1,1,0402401TL-11181091-1,1,0402401ADS-11182282-1,1,0402401MT-11182363-1,1,0402401SEA-11182118-1,1,0402401RS-11182164-1,17
KA04,Shakti Auto Mart,WKA040146885,BLR,BLR-WKA040146885,1,0401468CO-11181540-1,1,0401468OF-11181527-1,1,0401468AF-11181643-1,1,0401468BF-11181711-1,1,0401468SP-11181777-1,1,0401468CB-11181313-1,1,0401468COA-11181309-1,1,0401468CYA-11181693-1,1,0401468CD-11181267-1,1,0401468CS-11181555-1,1,0401468CK-11181970-1,1,0401468BP-11181260-1,1,0401468BS-11181532-1,1,0401468WB-11181824-1,1,0401468HL-11181338-1,1,0401468TL-11181092-1,1,0401468ADS-11182283-1,1,0401468MT-11182364-1,1,0401468SEA-11182119-1,1,0401468RS-11182165-1,20
KA04,Shakti Auto Mart,WKA040165485,SHM,SHM-WKA040165485,1,0401654CO-11181541-1,1,0401654OF-11181528-1,1,0401654AF-11181644-1,1,0401654BF-11181712-1,1,0401654SP-11181778-1,1,0401654CB-11181314-1,1,0401654COA-11181310-1,1,0401654CYA-11181694-1,1,0401654CD-11181268-1,0,-,1,0401654CK-11181971-1,1,0401654BP-11181261-1,1,0401654BS-11181533-1,1,0401654WB-11181825-1,1,0401654HL-11181339-1,1,0401654TL-11181093-1,1,0401654ADS-11182284-1,1,0401654MT-11182365-1,1,0401654SEA-11182120-1,1,0401654RS-11182166-1,19
KA04,Shakti Auto Mart,WKA0422849,0,0-WKA0422849,1,0422849CO-11181542-1,1,0422849OF-11181529-1,1,0422849AF-11181645-1,1,0422849BF-11181713-1,1,0422849SP-11181779-1,1,0422849CB-11181315-1,1,0422849COA-11181311-1,1,0422849CYA-11181695-1,1,0422849CD-11181269-1,1,0422849CS-11181556-1,1,0422849CK-11181972-1,1,0422849BP-11181262-1,1,0422849BS-11181534-1,1,0422849WB-11181826-1,1,0422849HL-11181340-1,1,0422849TL-11181094-1,1,0422849ADS-11182285-1,1,0422849MT-11182366-1,1,0422849SEA-11182121-1,1,0422849RS-11182167-1,20
KA04,Shakti Auto Mart,WKA040154227,GLB,GLB-WKA040154227,1,0401542CO-11181543-1,1,0401542OF-11181530-1,1,0401542AF-11181646-1,1,0401542BF-11181714-1,1,0401542SP-11181780-1,1,0401542CB-11181316-1,1,0401542COA-11181312-1,1,0401542CYA-11181696-1,1,0401542CD-11181270-1,1,0401542CS-11181557-1,1,0401542CK-11181973-1,1,0401542BP-11181263-1,1,0401542BS-11181535-1,1,0401542WB-11181827-1,1,0401542HL-11181341-1,1,0401542TL-11181095-1,1,0401542ADS-11182286-1,1,0401542MT-11182367-1,1,0401542SEA-11182122-1,1,0401542RS-11182168-1,20
KA04,Shakti Auto Mart,WKA0422709,HLI,HLI-WKA0422709,1,0422709CO-11181544-1,1,0422709OF-11181531-1,1,0422709AF-11181647-1,1,0422709BF-11181715-1,1,0422709SP-11181781-1,1,0422709CB-11181317-1,1,0422709COA-11181313-1,1,0422709CYA-11181697-1,1,0422709CD-11181271-1,1,0422709CS-11181558-1,1,0422709CK-11181974-1,1,0422709BP-11181264-1,1,0422709BS-11181536-1,1,0422709WB-11181828-1,1,0422709HL-11181342-1,1,0422709TL-11181096-1,1,0422709ADS-11182287-1,1,0422709MT-11182368-1,1,0422709SEA-11182123-1,1,0422709RS-11182169-1,20
KA04,Shakti Auto Mart,WKA0405793,CHB,CHB-WKA0405793,1,0405793CO-11181545-1,1,0405793OF-11181532-1,1,0405793AF-11181648-1,1,0405793BF-11181716-1,1,0405793SP-11181782-1,1,0405793CB-11181318-1,1,0405793COA-11181314-1,1,0405793CYA-11181698-1,1,0405793CD-11181272-1,1,0405793CS-11181559-1,1,0405793CK-11181975-1,0,-,1,0405793BS-11181537-1,0,-,1,0405793HL-11181343-1,1,0405793TL-11181097-1,1,0405793ADS-11182288-1,1,0405793MT-11182369-1,1,0405793SEA-11182124-1,1,0405793RS-11182170-1,18
KA04,Shakti Auto Mart,WKA0424440,BLG,BLG-WKA0424440,1,0424440CO-11181546-1,1,0424440OF-11181533-1,1,0424440AF-11181649-1,1,0424440BF-11181717-1,1,0424440SP-11181783-1,1,0424440CB-11181319-1,1,0424440COA-11181315-1,1,0424440CYA-11181699-1,1,0424440CD-11181273-1,1,0424440CS-11181560-1,1,0424440CK-11181976-1,1,0424440BP-11181265-1,1,0424440BS-11181538-1,1,0424440WB-11181829-1,1,0424440HL-11181344-1,1,0424440TL-11181098-1,1,0424440ADS-11182289-1,1,0424440MT-11182370-1,1,0424440SEA-11182125-1,1,0424440RS-11182171-1,20
KA04,Shakti Auto Mart,WKA0428543,GLB,GLB-WKA0428543,1,0428543CO-11181547-1,0,-,1,0428543AF-11181650-1,1,0428543BF-11181718-1,1,0428543SP-11181784-1,1,0428543CB-11181320-1,1,0428543COA-11181316-1,1,0428543CYA-11181700-1,1,0428543CD-11181274-1,1,0428543CS-11181561-1,1,0428543CK-11181977-1,0,-,1,0428543BS-11181539-1,0,-,1,0428543HL-11181345-1,1,0428543TL-11181099-1,1,0428543ADS-11182290-1,1,0428543MT-11182371-1,1,0428543SEA-11182126-1,1,0428543RS-11182172-1,17
KA04,Shakti Auto Mart,WKA040152951,BLR,BLR-WKA040152951,1,0401529CO-11181548-1,1,0401529OF-11181534-1,1,0401529AF-11181651-1,1,0401529BF-11181719-1,1,0401529SP-11181785-1,1,0401529CB-11181321-1,1,0401529COA-11181317-1,1,0401529CYA-11181701-1,1,0401529CD-11181275-1,1,0401529CS-11181562-1,1,0401529CK-11181978-1,1,0401529BP-11181266-1,1,0401529BS-11181540-1,1,0401529WB-11181830-1,1,0401529HL-11181346-1,1,0401529TL-11181100-1,1,0401529ADS-11182291-1,1,0401529MT-11182372-1,1,0401529SEA-11182127-1,1,0401529RS-11182173-1,20
KA04,Shakti Auto Mart,WKA0425357,CHB,CHB-WKA0425357,1,0425357CO-11181549-1,1,0425357OF-11181535-1,1,0425357AF-11181652-1,1,0425357BF-11181720-1,1,0425357SP-11181786-1,1,0425357CB-11181322-1,1,0425357COA-11181318-1,1,0425357CYA-11181702-1,1,0425357CD-11181276-1,1,0425357CS-11181563-1,1,0425357CK-11181979-1,1,0425357BP-11181267-1,1,0425357BS-11181541-1,1,0425357WB-11181831-1,1,0425357HL-11181347-1,1,0425357TL-11181101-1,1,0425357ADS-11182292-1,1,0425357MT-11182373-1,1,0425357SEA-11182128-1,1,0425357RS-11182174-1,20
KA04,Shakti Auto Mart,WKA0422678,BLG,BLG-WKA0422678,1,0422678CO-11181550-1,1,0422678OF-11181536-1,1,0422678AF-11181653-1,1,0422678BF-11181721-1,1,0422678SP-11181787-1,1,0422678CB-11181323-1,1,0422678COA-11181319-1,1,0422678CYA-11181703-1,1,0422678CD-11181277-1,0,-,1,0422678CK-11181980-1,1,0422678BP-11181268-1,1,0422678BS-11181542-1,0,-,1,0422678HL-11181348-1,1,0422678TL-11181102-1,1,0422678ADS-11182293-1,1,0422678MT-11182374-1,1,0422678SEA-11182129-1,1,0422678RS-11182175-1,18
KA04,Shakti Auto Mart,WKA040150244,BLR,BLR-WKA040150244,1,0401502CO-11181551-1,1,0401502OF-11181537-1,1,0401502AF-11181654-1,1,0401502BF-11181722-1,1,0401502SP-11181788-1,1,0401502CB-11181324-1,1,0401502COA-11181320-1,1,0401502CYA-11181704-1,1,0401502CD-11181278-1,1,0401502CS-11181564-1,1,0401502CK-11181981-1,1,0401502BP-11181269-1,1,0401502BS-11181543-1,1,0401502WB-11181832-1,1,0401502HL-11181349-1,1,0401502TL-11181103-1,1,0401502ADS-11182294-1,1,0401502MT-11182375-1,1,0401502SEA-11182130-1,1,0401502RS-11182176-1,20
KA04,Shakti Auto Mart,WKA0477444,JCN,JCN-WKA0477444,1,0477444CO-11181552-1,1,0477444OF-11181538-1,1,0477444AF-11181655-1,1,0477444BF-11181723-1,1,0477444SP-11181789-1,1,0477444CB-11181325-1,1,0477444COA-11181321-1,1,0477444CYA-11181705-1,1,0477444CD-11181279-1,1,0477444CS-11181565-1,1,0477444CK-11181982-1,1,0477444BP-11181270-1,1,0477444BS-11181544-1,1,0477444WB-11181833-1,1,0477444HL-11181350-1,1,0477444TL-11181104-1,1,0477444ADS-11182295-1,1,0477444MT-11182376-1,1,0477444SEA-11182131-1,1,0477444RS-11182177-1,20
KA04,Shakti Auto Mart,WKA0411136,HLI,HLI-WKA0411136,1,0411136CO-11181553-1,1,0411136OF-11181539-1,1,0411136AF-11181656-1,1,0411136BF-11181724-1,0,-,1,0411136CB-11181326-1,1,0411136COA-11181322-1,1,0411136CYA-11181706-1,1,0411136CD-11181280-1,1,0411136CS-11181566-1,1,0411136CK-11181983-1,1,0411136BP-11181271-1,1,0411136BS-11181545-1,1,0411136WB-11181834-1,1,0411136HL-11181351-1,1,0411136TL-11181105-1,1,0411136ADS-11182296-1,1,0411136MT-11182377-1,1,0411136SEA-11182132-1,1,0411136RS-11182178-1,19
KA04,Shakti Auto Mart,WKA0422686,BLG,BLG-WKA0422686,1,0422686CO-11181554-1,1,0422686OF-11181540-1,1,0422686AF-11181657-1,1,0422686BF-11181725-1,1,0422686SP-11181790-1,1,0422686CB-11181327-1,1,0422686COA-11181323-1,1,0422686CYA-11181707-1,1,0422686CD-11181281-1,1,0422686CS-11181567-1,1,0422686CK-11181984-1,1,0422686BP-11181272-1,1,0422686BS-11181546-1,1,0422686WB-11181835-1,1,0422686HL-11181352-1,1,0422686TL-11181106-1,1,0422686ADS-11182297-1,1,0422686MT-11182378-1,1,0422686SEA-11182133-1,1,0422686RS-11182179-1,20
KA04,Shakti Auto Mart,WKA0411234,BLG,BLG-WKA0411234,1,0411234CO-11181555-1,1,0411234OF-11181541-1,1,0411234AF-11181658-1,1,0411234BF-11181726-1,1,0411234SP-11181791-1,0,-,1,0411234COA-11181324-1,1,0411234CYA-11181708-1,1,0411234CD-11181282-1,0,-,1,0411234CK-11181985-1,1,0411234BP-11181273-1,1,0411234BS-11181547-1,1,0411234WB-11181836-1,1,0411234HL-11181353-1,1,0411234TL-11181107-1,1,0411234ADS-11182298-1,1,0411234MT-11182379-1,1,0411234SEA-11182134-1,1,0411234RS-11182180-1,18
KA04,Shakti Auto Mart,WKA0484743,CHB,CHB-WKA0484743,1,0484743CO-11181556-1,1,0484743OF-11181542-1,1,0484743AF-11181659-1,1,0484743BF-11181727-1,1,0484743SP-11181792-1,1,0484743CB-11181328-1,1,0484743COA-11181325-1,1,0484743CYA-11181709-1,1,0484743CD-11181283-1,1,0484743CS-11181568-1,1,0484743CK-11181986-1,1,0484743BP-11181274-1,1,0484743BS-11181548-1,1,0484743WB-11181837-1,1,0484743HL-11181354-1,1,0484743TL-11181108-1,1,0484743ADS-11182299-1,1,0484743MT-11182380-1,1,0484743SEA-11182135-1,1,0484743RS-11182181-1,20
KA04,Shakti Auto Mart,WKA040139464,CHB,CHB-WKA040139464,1,0401394CO-11181557-1,1,0401394OF-11181543-1,1,0401394AF-11181660-1,1,0401394BF-11181728-1,1,0401394SP-11181793-1,1,0401394CB-11181329-1,1,0401394COA-11181326-1,1,0401394CYA-11181710-1,1,0401394CD-11181284-1,1,0401394CS-11181569-1,1,0401394CK-11181987-1,1,0401394BP-11181275-1,1,0401394BS-11181549-1,1,0401394WB-11181838-1,1,0401394HL-11181355-1,1,0401394TL-11181109-1,1,0401394ADS-11182300-1,1,0401394MT-11182381-1,1,0401394SEA-11182136-1,1,0401394RS-11182182-1,20
KA04,Shakti Auto Mart,WKA0445130,BLR,BLR-WKA0445130,0,-,1,0445130OF-11181544-1,1,0445130AF-11181661-1,1,0445130BF-11181729-1,1,0445130SP-11181794-1,0,-,1,0445130COA-11181327-1,1,0445130CYA-11181711-1,1,0445130CD-11181285-1,0,-,1,0445130CK-11181988-1,1,0445130BP-11181276-1,1,0445130BS-11181550-1,0,-,1,0445130HL-11181356-1,1,0445130TL-11181110-1,1,0445130ADS-11182301-1,1,0445130MT-11182382-1,1,0445130SEA-11182137-1,1,0445130RS-11182183-1,16
KA04,Shakti Auto Mart,WKA0407834,0,0-WKA0407834,1,0407834CO-11181558-1,1,0407834OF-11181545-1,1,0407834AF-11181662-1,1,0407834BF-11181730-1,1,0407834SP-11181795-1,1,0407834CB-11181330-1,1,0407834COA-11181328-1,1,0407834CYA-11181712-1,1,0407834CD-11181286-1,1,0407834CS-11181570-1,1,0407834CK-11181989-1,1,0407834BP-11181277-1,1,0407834BS-11181551-1,1,0407834WB-11181839-1,0,-,1,0407834TL-11181111-1,1,0407834ADS-11182302-1,1,0407834MT-11182383-1,1,0407834SEA-11182138-1,1,0407834RS-11182184-1,19
KA04,Shakti Auto Mart,WKA0464914,HLI,HLI-WKA0464914,1,0464914CO-11181559-1,0,-,0,-,1,0464914BF-11181731-1,1,0464914SP-11181796-1,1,0464914CB-11181331-1,1,0464914COA-11181329-1,1,0464914CYA-11181713-1,1,0464914CD-11181287-1,1,0464914CS-11181571-1,1,0464914CK-11181990-1,1,0464914BP-11181278-1,1,0464914BS-11181552-1,1,0464914WB-11181840-1,1,0464914HL-11181357-1,1,0464914TL-11181112-1,1,0464914ADS-11182303-1,1,0464914MT-11182384-1,1,0464914SEA-11182139-1,1,0464914RS-11182185-1,18
KA04,Shakti Auto Mart,WKA040154888,HLI,HLI-WKA040154888,0,-,1,0401548OF-11181546-1,1,0401548AF-11181663-1,1,0401548BF-11181732-1,1,0401548SP-11181797-1,1,0401548CB-11181332-1,1,0401548COA-11181330-1,1,0401548CYA-11181714-1,1,0401548CD-11181288-1,1,0401548CS-11181572-1,1,0401548CK-11181991-1,1,0401548BP-11181279-1,1,0401548BS-11181553-1,1,0401548WB-11181841-1,1,0401548HL-11181358-1,1,0401548TL-11181113-1,1,0401548ADS-11182304-1,1,0401548MT-11182385-1,1,0401548SEA-11182140-1,1,0401548RS-11182186-1,19
KA04,Shakti Auto Mart,WKA040168284,SHM,SHM-WKA040168284,1,0401682CO-11181560-1,1,0401682OF-11181547-1,1,0401682AF-11181664-1,1,0401682BF-11181733-1,1,0401682SP-11181798-1,1,0401682CB-11181333-1,1,0401682COA-11181331-1,1,0401682CYA-11181715-1,1,0401682CD-11181289-1,0,-,1,0401682CK-11181992-1,1,0401682BP-11181280-1,1,0401682BS-11181554-1,1,0401682WB-11181842-1,1,0401682HL-11181359-1,1,0401682TL-11181114-1,1,0401682ADS-11182305-1,1,0401682MT-11182386-1,1,0401682SEA-11182141-1,1,0401682RS-11182187-1,19
KA04,Shakti Auto Mart,WKA0419879,BLG,BLG-WKA0419879,1,0419879CO-11181561-1,1,0419879OF-11181548-1,1,0419879AF-11181665-1,1,0419879BF-11181734-1,1,0419879SP-11181799-1,1,0419879CB-11181334-1,1,0419879COA-11181332-1,1,0419879CYA-11181716-1,1,0419879CD-11181290-1,1,0419879CS-11181573-1,1,0419879CK-11181993-1,1,0419879BP-11181281-1,1,0419879BS-11181555-1,1,0419879WB-11181843-1,1,0419879HL-11181360-1,1,0419879TL-11181115-1,1,0419879ADS-11182306-1,1,0419879MT-11182387-1,1,0419879SEA-11182142-1,1,0419879RS-11182188-1,20
KA04,Shakti Auto Mart,WKA0429497,BLG,BLG-WKA0429497,1,0429497CO-11181562-1,1,0429497OF-11181549-1,1,0429497AF-11181666-1,1,0429497BF-11181735-1,1,0429497SP-11181800-1,1,0429497CB-11181335-1,1,0429497COA-11181333-1,1,0429497CYA-11181717-1,1,0429497CD-11181291-1,1,0429497CS-11181574-1,1,0429497CK-11181994-1,1,0429497BP-11181282-1,1,0429497BS-11181556-1,1,0429497WB-11181844-1,1,0429497HL-11181361-1,1,0429497TL-11181116-1,1,0429497ADS-11182307-1,1,0429497MT-11182388-1,1,0429497SEA-11182143-1,1,0429497RS-11182189-1,20
KA04,Shakti Auto Mart,WKA0442845,BLR,BLR-WKA0442845,1,0442845CO-11181563-1,0,-,0,-,1,0442845BF-11181736-1,0,-,0,-,1,0442845COA-11181334-1,1,0442845CYA-11181718-1,1,0442845CD-11181292-1,1,0442845CS-11181575-1,1,0442845CK-11181995-1,1,0442845BP-11181283-1,1,0442845BS-11181557-1,1,0442845WB-11181845-1,1,0442845HL-11181362-1,0,-,1,0442845ADS-11182308-1,1,0442845MT-11182389-1,1,0442845SEA-11182144-1,1,0442845RS-11182190-1,15
KA04,Shakti Auto Mart,WKA0422146,BLG,BLG-WKA0422146,1,0422146CO-11181564-1,1,0422146OF-11181550-1,1,0422146AF-11181667-1,1,0422146BF-11181737-1,1,0422146SP-11181801-1,1,0422146CB-11181336-1,1,0422146COA-11181335-1,1,0422146CYA-11181719-1,1,0422146CD-11181293-1,1,0422146CS-11181576-1,1,0422146CK-11181996-1,1,0422146BP-11181284-1,1,0422146BS-11181558-1,1,0422146WB-11181846-1,1,0422146HL-11181363-1,1,0422146TL-11181117-1,1,0422146ADS-11182309-1,1,0422146MT-11182390-1,1,0422146SEA-11182145-1,1,0422146RS-11182191-1,20
KA04,Shakti Auto Mart,WKA0456600,BLR,BLR-WKA0456600,1,0456600CO-11181565-1,0,-,1,0456600AF-11181668-1,1,0456600BF-11181738-1,0,-,1,0456600CB-11181337-1,1,0456600COA-11181336-1,1,0456600CYA-11181720-1,1,0456600CD-11181294-1,1,0456600CS-11181577-1,1,0456600CK-11181997-1,0,-,1,0456600BS-11181559-1,1,0456600WB-11181847-1,1,0456600HL-11181364-1,1,0456600TL-11181118-1,1,0456600ADS-11182310-1,1,0456600MT-11182391-1,1,0456600SEA-11182146-1,1,0456600RS-11182192-1,17
KA04,Shakti Auto Mart,WKA0419909,BLG,BLG-WKA0419909,1,0419909CO-11181566-1,1,0419909OF-11181551-1,1,0419909AF-11181669-1,1,0419909BF-11181739-1,1,0419909SP-11181802-1,1,0419909CB-11181338-1,1,0419909COA-11181337-1,1,0419909CYA-11181721-1,1,0419909CD-11181295-1,1,0419909CS-11181578-1,1,0419909CK-11181998-1,1,0419909BP-11181285-1,1,0419909BS-11181560-1,1,0419909WB-11181848-1,1,0419909HL-11181365-1,1,0419909TL-11181119-1,1,0419909ADS-11182311-1,1,0419909MT-11182392-1,1,0419909SEA-11182147-1,1,0419909RS-11182193-1,20
KA04,Shakti Auto Mart,WKA0401912,BLR,BLR-WKA0401912,1,0401912CO-11181567-1,0,-,0,-,1,0401912BF-11181740-1,0,-,1,0401912CB-11181339-1,1,0401912COA-11181338-1,1,0401912CYA-11181722-1,1,0401912CD-11181296-1,1,0401912CS-11181579-1,1,0401912CK-11181999-1,0,-,1,0401912BS-11181561-1,1,0401912WB-11181849-1,1,0401912HL-11181366-1,1,0401912TL-11181120-1,1,0401912ADS-11182312-1,1,0401912MT-11182393-1,1,0401912SEA-11182148-1,1,0401912RS-11182194-1,16
KA04,Shakti Auto Mart,WKA0411776,CHB,CHB-WKA0411776,1,0411776CO-11181568-1,1,0411776OF-11181552-1,1,0411776AF-11181670-1,1,0411776BF-11181741-1,1,0411776SP-11181803-1,1,0411776CB-11181340-1,1,0411776COA-11181339-1,1,0411776CYA-11181723-1,1,0411776CD-11181297-1,1,0411776CS-11181580-1,1,0411776CK-11182000-1,1,0411776BP-11181286-1,1,0411776BS-11181562-1,1,0411776WB-11181850-1,1,0411776HL-11181367-1,1,0411776TL-11181121-1,1,0411776ADS-11182313-1,1,0411776MT-11182394-1,1,0411776SEA-11182149-1,1,0411776RS-11182195-1,20
KA04,Shakti Auto Mart,WKA0410606,BLG,BLG-WKA0410606,1,0410606CO-11181569-1,0,-,0,-,1,0410606BF-11181742-1,1,0410606SP-11181804-1,1,0410606CB-11181341-1,1,0410606COA-11181340-1,1,0410606CYA-11181724-1,1,0410606CD-11181298-1,1,0410606CS-11181581-1,1,0410606CK-11182001-1,1,0410606BP-11181287-1,1,0410606BS-11181563-1,0,-,1,0410606HL-11181368-1,0,-,1,0410606ADS-11182314-1,1,0410606MT-11182395-1,1,0410606SEA-11182150-1,1,0410606RS-11182196-1,16
KA04,Shakti Auto Mart,WKA0422764,BLG,BLG-WKA0422764,0,-,0,-,1,0422764AF-11181671-1,1,0422764BF-11181743-1,1,0422764SP-11181805-1,1,0422764CB-11181342-1,1,0422764COA-11181341-1,1,0422764CYA-11181725-1,1,0422764CD-11181299-1,1,0422764CS-11181582-1,1,0422764CK-11182002-1,1,0422764BP-11181288-1,1,0422764BS-11181564-1,1,0422764WB-11181851-1,1,0422764HL-11181369-1,1,0422764TL-11181122-1,1,0422764ADS-11182315-1,1,0422764MT-11182396-1,1,0422764SEA-11182151-1,1,0422764RS-11182197-1,18
KA04,Shakti Auto Mart,WKA040145879,0,0-WKA040145879,1,0401458CO-11181570-1,1,0401458OF-11181553-1,1,0401458AF-11181672-1,1,0401458BF-11181744-1,1,0401458SP-11181806-1,1,0401458CB-11181343-1,1,0401458COA-11181342-1,1,0401458CYA-11181726-1,1,0401458CD-11181300-1,1,0401458CS-11181583-1,1,0401458CK-11182003-1,1,0401458BP-11181289-1,1,0401458BS-11181565-1,1,0401458WB-11181852-1,0,-,1,0401458TL-11181123-1,1,0401458ADS-11182316-1,1,0401458MT-11182397-1,1,0401458SEA-11182152-1,1,0401458RS-11182198-1,19
