DDT Code,DDT Name,IW Code,LOC Code,IW Category,COOLANT,Value,OIL FILTER,AIR FILTER - INLET,Till Date,Variance,BELT - BELT WATER PUMP,Till Date,Variance,BRAKE FLUID,Till Date,Variance,FUEL FILTER,Till Date,Variance,SERVICE KIT,Till Date,Variance,SPARK PLUG,Till Date,Variance,SPARK PLUG-Heater,Till Date,Variance,Value,CLUTCH - BEARING,Value,CLUTCH - COVER ASSY,Value,CLUTCH - CYLINDER ASSY,Value,CLUTCH - DISC,Value,CLUTCH - SET,Value,CLUTCH KIT,Value,BRAKE PAD,Value,BRAKE SHOE,Value,ARM ASSY - FRONT,Value,ARM ASSY - REAR,Value,SHOCK ABSORBER,Value,STRUTS - STRUT ASSY,Value,STRUTS - STRUT SET,STEERING - CASE SET,Till Date,Variance,STEERING - GEAR BOX ASSY,Till Date,Variance,STEERING - SHAFT ASSY,Till Date,Variance,STEERING - TIE ROD END,Till Date,Variance,BEARING -Wheel,Till Date,Variance,BELT - TIMING,Till Date,Variance,BULBS,Till Date,Variance, FRONT,Till Date,Variance,INTERMEDIATE,Till Date,Variance,HORN ASSY,Till Date,Variance,FUEL PUMP,Till Date,Variance,WEATHERSTRIP,Till Date,Variance,WINDSHIELD,Till Date,Variance,HEADLAMP,Till Date,Variance,TAIL LIGHT,Till Date,Variance,RADIATOR,Till Date,Variance, AIR DRYING SEALER,Till Date,Variance,MASKING TAPE,Till Date,Variance, SEALENT,Till Date,Variance,RUST SMASH,Till Date,Variance,Value,WIPER - BLADE,Value,WIPER KIT,Value
KA03,Maroor Motors,WKA0390688,PTU,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309621,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030148349,PTU,(<5k),0,0,0,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0320454,MYO,(<5k),0,0,0,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1170.31,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,0,0,0,2,671.18
KA03,Maroor Motors,WKA0355066,MLR,(<5k),0,0,0,1,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313462,MLR,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030167768,MND,(<5k),0,0,0,0,,,0,,,1,,,0,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313584,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030131505,MND,(<5k),0,0,0,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.09,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0339860,MLR,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309173,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,1,1574.21,1,1087.5,0,0,1,1318.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325234,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0319694,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0369913,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030134205,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313534,MLR,(<5k),0,0,0,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313532,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0350703,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0341031,MND,(<5k),0,0,1,1,,,0,,,1,,,1,,,1,,,1,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,1,1236.71,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309244,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0352614,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310338,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325381,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324816,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0321470,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325271,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324876,OKP,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030163989,MYS,(<5k),0,0,0,1,,,0,,,1,,,0,,,1,,,1,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0365215,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0335195,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0338860,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0344572,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313072,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030152684,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0375829,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0327541,CKG,(<5k),0,0,0,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0371156,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325280,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0382384,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,1,398.43,0,0,0,0,0,0,1,1113.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312945,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0347871,MNG,(<5k),0,0,0,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0334146,MLR,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309610,OKP,(<5k),0,0,0,1,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030164007,PTU,(<5k),0,0,0,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1177.34,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309697,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312949,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313525,MYS,(<5k),0,0,0,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324272,MYS,(<5k),0,0,0,0,,,0,,,1,,,1,,,0,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310362,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312683,HSN,(<5k),0,0,0,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1236.71,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313522,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0321699,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,0,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030168214,MYO,(<5k),0,0,0,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3293.73,1,335.93,0,0,0,0,0,0,0,0,2,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2968.74,0,0,0,0
KA03,Maroor Motors,WKA0369390,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324834,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030132224,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313540,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310366,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325219,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0321489,MYO,(<5k),0,0,0,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0333530,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309239,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324490,UDU,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0368395,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,0,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
